"","new_time","2093011","2012689","2043880","2024014","2043854","2024020","2091440"
"253",2018-08-07 09:00:00,NA,NA,0.326291439200002,1.0642914392,0.701291439200002,NA,NA
"254",2018-08-07 09:05:00,NA,NA,0.3280569036,1.0670569036,0.701056903600001,NA,NA
"255",2018-08-07 09:10:00,NA,NA,0.327190141600001,1.0661901416,0.700190141600002,NA,NA
"256",2018-08-07 09:15:00,NA,NA,0.323445746000001,1.068445746,0.699445746000002,NA,NA
"257",2018-08-07 09:20:00,NA,NA,0.326139830000001,1.06813983,0.701139830000001,NA,NA
"258",2018-08-07 09:25:00,NA,NA,0.326762533600002,1.0677625336,0.701762533600002,NA,NA
"259",2018-08-07 09:30:00,NA,NA,0.325395434400001,1.0673954344,0.700395434400001,NA,NA
"260",2018-08-07 09:35:00,NA,NA,0.326782928000002,1.070782928,0.701782928000002,NA,NA
"261",2018-08-07 09:40:00,NA,NA,0.326160898800001,1.0701608988,0.7061608988,NA,NA
"262",2018-08-07 09:45:00,NA,NA,0.3267727308,1.0707727308,0.704772730799998,NA,NA
"263",2018-08-07 09:50:00,NA,NA,0.3318849,1.0708849,0.7068849,NA,NA
"264",2018-08-07 09:55:00,NA,NA,0.329680955999999,1.073680956,0.706680956,NA,NA
"265",2018-08-07 10:00:00,NA,NA,0.333068449600001,1.0710684496,0.711068449600001,NA,NA
"266",2018-08-07 10:05:00,NA,NA,0.330017463600001,1.0740174636,0.713017463600002,NA,NA
"267",2018-08-07 10:10:00,NA,NA,0.3301806188,1.0741806188,0.713180618800001,NA,NA
"268",2018-08-07 10:15:00,NA,NA,0.3283451228,1.0753451228,0.7123451228,NA,NA
"269",2018-08-07 10:20:00,NA,NA,0.327090867200001,1.0710908672,0.710090867200002,NA,NA
"270",2018-08-07 10:25:00,NA,NA,0.325519824000001,1.076519824,0.713519824,NA,NA
"271",2018-08-07 10:30:00,NA,NA,0.3279793724,1.0759793724,0.7119793724,NA,NA
"272",2018-08-07 10:35:00,NA,NA,0.327969849599999,1.0749698496,0.7139698496,NA,NA
"273",2018-08-07 10:40:00,NA,NA,0.325593902,1.075593902,0.712593902,NA,NA
"274",2018-08-07 10:45:00,NA,NA,0.3276346908,1.0756346908,0.714634690800001,NA,NA
"275",2018-08-07 10:50:00,NA,NA,0.3291751424,1.0761751424,0.716175142400001,NA,NA
"276",2018-08-07 10:55:00,NA,NA,0.3319202124,1.0789202124,0.7159202124,NA,NA
"277",2018-08-07 11:00:00,NA,NA,0.328655085199999,1.0786550852,0.717655085200001,NA,NA
"278",2018-08-07 11:05:00,NA,NA,0.329880098,1.077880098,0.719880098000001,NA,NA
"279",2018-08-07 11:10:00,NA,NA,0.3297278144,1.0767278144,0.715727814400001,NA,NA
"280",2018-08-07 11:15:00,NA,NA,0.329003138800001,1.0770031388,0.717003138800001,NA,NA
"281",2018-08-07 11:20:00,NA,NA,0.332339646400001,1.0803396464,0.717339646400001,NA,NA
"282",2018-08-07 11:25:00,NA,NA,0.331992941599999,1.0829929416,0.7189929416,NA,NA
"283",2018-08-07 11:30:00,NA,NA,0.334024207600001,1.0820242076,0.7190242076,NA,NA
"284",2018-08-07 11:35:00,NA,NA,0.3329636988,1.0779636988,0.719963698800001,NA,NA
"285",2018-08-07 11:40:00,NA,NA,0.336973896000002,1.080973896,0.717973896000002,NA,NA
"286",2018-08-07 11:45:00,NA,NA,0.336066345200001,1.0830663452,0.717066345200001,NA,NA
"287",2018-08-07 11:50:00,NA,NA,0.337831809600001,1.0828318096,0.715831809600001,NA,NA
"288",2018-08-07 11:55:00,NA,NA,0.3355258936,1.0825258936,0.715525893600001,NA,NA
"289",2018-08-07 12:00:00,NA,NA,0.336341669599999,1.0833416696,0.7163416696,NA,NA
"290",2018-08-07 12:05:00,NA,NA,0.336708768800001,1.0807087688,0.714708768800001,NA,NA
"291",2018-08-07 12:10:00,NA,NA,0.339279812000001,1.081279812,0.718279812,NA,NA
"292",2018-08-07 12:15:00,NA,NA,0.3365354164,1.0835354164,0.716535416400001,NA,NA
"293",2018-08-07 12:20:00,NA,NA,0.3365048248,1.0805048248,0.714504824800001,NA,NA
"294",2018-08-07 12:25:00,NA,NA,0.332189386000001,1.079189386,0.712189386000002,NA,NA
"295",2018-08-07 12:30:00,NA,NA,0.331893667199999,1.0788936672,0.709893667199999,NA,NA
"296",2018-08-07 12:35:00,NA,NA,0.333924258800002,1.0789242588,0.708924258800002,NA,NA
"297",2018-08-07 12:40:00,NA,NA,0.3314653848,1.0724653848,0.7064653848,NA,NA
"298",2018-08-07 12:45:00,NA,NA,0.335148597200002,1.0731485972,0.706148597200002,NA,NA
"299",2018-08-07 12:50:00,NA,NA,0.333597948400001,1.0725979484,0.703597948400001,NA,NA
"300",2018-08-07 12:55:00,NA,NA,0.332608820000001,1.07160882,0.70260882,NA,NA
"301",2018-08-07 13:00:00,NA,NA,0.331169666000001,1.069169666,0.702169666000001,NA,NA
"302",2018-08-07 13:05:00,NA,NA,0.329598622800001,1.0685986228,0.698598622800001,NA,NA
"303",2018-08-07 13:10:00,NA,NA,0.3273232984,1.0683232984,0.696323298399999,NA,NA
"304",2018-08-07 13:15:00,NA,NA,0.326793044,1.067793044,0.697793044000001,NA,NA
"305",2018-08-07 13:20:00,NA,NA,0.323946002,1.064946002,0.697946002,NA,NA
"306",2018-08-07 13:25:00,NA,NA,0.326200932000001,1.062200932,0.696200932,NA,NA
"307",2018-08-07 13:30:00,NA,NA,0.323793044,1.061793044,0.695793044,NA,NA
"308",2018-08-07 13:35:00,NA,NA,0.325344367200001,1.0613443672,0.694344367200001,NA,NA
"309",2018-08-07 13:40:00,NA,NA,0.319589774400001,1.0605897744,0.690589774400001,NA,NA
"310",2018-08-07 13:45:00,NA,NA,0.319620365999999,1.060620366,0.691620365999999,NA,NA
"311",2018-08-07 13:50:00,NA,NA,0.3224062248,1.0574062248,0.6904062248,NA,NA
"312",2018-08-07 13:55:00,NA,NA,0.322018056800001,1.0580180568,0.6890180568,NA,NA
"313",2018-08-07 14:00:00,NA,NA,0.322425944800001,1.0584259448,0.6894259448,NA,NA
"314",2018-08-07 14:05:00,NA,NA,0.3200894372,1.0580894372,0.6920894372,NA,NA
"315",2018-08-07 14:10:00,NA,NA,0.319243069600001,1.0542430696,0.6912430696,NA,NA
"316",2018-08-07 14:15:00,NA,NA,0.318518394000002,1.057518394,0.690518394000001,NA,NA
"317",2018-08-07 14:20:00,NA,NA,0.318130900400002,1.0571309004,0.688130900400001,NA,NA
"318",2018-08-07 14:25:00,NA,NA,0.3196815492,1.0606815492,0.6886815492,NA,NA
"319",2018-08-07 14:30:00,NA,NA,0.325212478000001,1.057212478,0.690212478000001,NA,NA
"320",2018-08-07 14:35:00,NA,NA,0.321824984400001,1.0568249844,0.690824984400001,NA,NA
"321",2018-08-07 14:40:00,NA,NA,0.321753604,1.053753604,0.690753603999999,NA,NA
"322",2018-08-07 14:45:00,NA,NA,0.320202955200001,1.0592029552,0.692202955200001,NA,NA
"323",2018-08-07 14:50:00,NA,NA,0.320621040400001,1.0536210404,0.6936210404,NA,NA
"324",2018-08-07 14:55:00,NA,NA,0.321018731200001,1.0600187312,0.6940187312,NA,NA
"325",2018-08-07 15:00:00,NA,NA,0.317754278400001,1.0587542784,0.692754278400001,NA,NA
"326",2018-08-07 15:05:00,NA,NA,0.318867122,1.057867122,0.693867122,NA,NA
"327",2018-08-07 15:10:00,NA,NA,0.313204304000001,1.057204304,0.693204304000002,NA,NA
"328",2018-08-07 15:15:00,NA,NA,0.316102332,1.057102332,0.693102332,NA,NA
